MasterID,COMID,yr,csci_sampledate,Constraint_class,County,SMC_region,Regional_board,pChem,pHab,pOverall,biological_condition,stress_condition,SQI,ASCI,blc,bs,Cond,CSCI,Ev_FlowHab,H_AqHab,H_SubNat,hy,CRAM,IPI,PCT_SAFN,ps,TN,TP,XCMG,lon,lat,ASCI_ptile,blc_ptile,bs_ptile,Cond_ptile,CRAM_ptile,CSCI_ptile,Ev_FlowHab_ptile,H_AqHab_ptile,H_SubNat_ptile,hy_ptile,IPI_ptile,PCT_SAFN_ptile,ps_ptile,TN_ptile,TP_ptile,XCMG_ptile
403WE1027,17567207,2015,4/16/2015,possibly unconstrained,Ventura,Santa Clara,Los Angeles,0.78195026,2.22E-16,0.78195026,Impacted for ASCI,Low stress,Impacted by unknown stress,0.79,100,63.9,999,0.89,0.42,1.35,1.74,100,85,0.8,50,75,1.32,0.03,81,-119.02842,34.72654,0.61300813,1,0.499186992,0.443902439,0.863414634,0.676422764,0.263414634,0.430894309,0.749593496,1,0.315447154,0.708943089,0.780487805,0.666666667,0.385365854,0.391869919
403STC010,17568119,2015,4/15/2015,possibly unconstrained,Ventura,Santa Clara,Los Angeles,0.266716797,2.22E-16,0.266716797,Healthy,Low stress,Healthy and unstressed,1.15,100,36.1,512,0.81,0.83,1.47,1.61,83.3,77,1.08,29,87.5,0.06,0.02,128,-119.15833,34.53306,0.962601626,1,0.182113821,0.230894309,0.634146341,0.578861789,0.845528455,0.569105691,0.608130081,0.821138211,0.840650407,0.447154472,0.86504065,0.125203252,0.302439024,0.702439024
801M16861,22560686,2015,4/15/2015,possibly constrained,Riverside,Middle Santa Ana,Santa Ana,0.995917447,2.22E-16,0.995917447,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.51,93.3,52.8,1998,0.67,0.9,1.45,1.63,66.7,66,1.03,38,50,9.2,0.09,129,-117.36136,33.89732,0.203252033,0.769105691,0.299186992,0.791869919,0.354471545,0.372357724,0.918699187,0.552845528,0.622764228,0.375609756,0.726829268,0.567479675,0.37398374,0.954471545,0.630894309,0.712195122
801M16873,22560696,2015,4/15/2015,likely constrained,Riverside,Middle Santa Ana,Santa Ana,0.987545764,0.99585279,0.99994835,Impacted for CSCI and ASCI,Stressed by chemistry and habitat degradation,Impacted and stressed,0.57,25,25,952,0.53,0,0.65,0,33.3,27,0.13,0,25,9.5,0.36,2,-117.4664,33.90145,0.292682927,0.050406504,0.108943089,0.414634146,0.01300813,0.190243902,0.084552846,0.126829268,0.069918699,0.089430894,0.034146341,0.040650407,0.144715447,0.96097561,0.886178862,0.066666667
403STC030,17567951,2015,4/14/2015,possibly unconstrained,Ventura,Santa Clara,Los Angeles,0.495191747,2.22E-16,0.495191747,Healthy,Low stress,Healthy and unstressed,1.04,100,77.8,720,1.01,0.68,1.59,1.69,83.3,87,0.99,52,87.5,0.06,0.04,109,-119.15556,34.57,0.884552846,1,0.790243902,0.313821138,0.905691057,0.847154472,0.617886179,0.733333333,0.692682927,0.821138211,0.658536585,0.73495935,0.86504065,0.125203252,0.458536585,0.572357724
SMC04661,22548481,2014,7/16/2014,possibly unconstrained,San Diego,Northern San Diego,San Diego,0.727049738,2.22E-16,0.727049738,Healthy,Low stress,Healthy and unstressed,0.86,100,80.6,1084,0.93,0.69,1.66,1.69,58.3,82,1.18,37,87.5,1.1,0.01,135,-117.22499,33.40606,0.699186992,1,0.856910569,0.487804878,0.778861789,0.738211382,0.643902439,0.82601626,0.692682927,0.317073171,0.983739837,0.549593496,0.86504065,0.629268293,0.198373984,0.756097561
SMC03510,20325681,2014,7/15/2014,possibly unconstrained,San Diego,Southern San Diego,San Diego,0.999991789,2.22E-16,0.999991789,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.2,100,61.1,2786,0.84,0.61,1.12,0.78,58.3,67,0.84,97,50,8.2,5.7,156,-116.78734,32.56363,0.004878049,1,0.481300813,0.881300813,0.38699187,0.62601626,0.505691057,0.266666667,0.165853659,0.317073171,0.365853659,0.980487805,0.37398374,0.941463415,1,0.863414634
SMC01909,20341649,2014,7/10/2014,possibly unconstrained,San Diego,Northern San Diego,San Diego,0.999963812,2.22E-16,0.999963812,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.51,90.3,75,3698,0.71,0.61,1.58,1.16,58.3,68,1.04,63,50,3.1,0.24,170,-117.13885,33.31128,0.203252033,0.559349593,0.754471545,0.957723577,0.41300813,0.42601626,0.505691057,0.717073171,0.281300813,0.317073171,0.74796748,0.819512195,0.37398374,0.808130081,0.847154472,0.920325203
SMC00198,20331208,2014,7/9/2014,possibly constrained,San Diego,Central San Diego,San Diego,0.999322873,2.22E-16,0.999322873,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.7,100,86.1,3186,0.81,0.51,1.85,1.78,75,84,1.15,19,75,0.16,0.12,163,-117.13851,32.93709,0.468292683,1,0.933333333,0.920325203,0.834146341,0.578861789,0.356097561,0.962601626,0.791869919,0.647154472,0.962601626,0.313821138,0.780487805,0.22601626,0.707317073,0.894308943
SMC01049,20341897,2014,7/9/2014,likely constrained,San Diego,Central San Diego,San Diego,0.997600281,2.22E-16,0.997600281,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.83,80.6,55.6,2041,0.64,0.49,1.55,1.2,50,56,0.9,81,37.5,9.1,0.14,143,-117.20403,33.17733,0.663414634,0.383739837,0.344715447,0.8,0.208130081,0.339837398,0.330081301,0.674796748,0.292682927,0.206504065,0.463414634,0.917073171,0.196747967,0.952845528,0.739837398,0.809756098
SMC08150,20331414,2014,7/8/2014,likely constrained,San Diego,Mission Bay and San Diego River,San Diego,0.999130003,2.22E-16,0.999130003,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.55,80.6,77.8,2774,0.73,0.62,1.61,1.37,58.3,70,0.92,63,62.5,0.48,0.19,122,-117.01975,32.83731,0.260162602,0.383739837,0.790243902,0.876422764,0.455284553,0.458536585,0.518699187,0.754471545,0.378861789,0.317073171,0.508943089,0.819512195,0.482926829,0.469918699,0.806504065,0.660162602
801BRC184,22555476,2014,6/30/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.107718786,2.22E-16,0.107718786,Healthy,Low stress,Healthy and unstressed,0.9,93.3,61.1,288.2,1.05,0.54,0.87,1.48,91.7,77,0.95,15,62.5,0.01,0.01,125,-117.01553,34.16546,0.756097561,0.769105691,0.481300813,0.113821138,0.634146341,0.891056911,0.390243902,0.180487805,0.469918699,0.887804878,0.557723577,0.260162602,0.482926829,0.089430894,0.198373984,0.682926829
802NJR147,22535148,2014,6/26/2014,possibly unconstrained,Riverside,San Jacinto,Santa Ana,0.528190185,2.22E-16,0.528190185,Healthy,Low stress,Healthy and unstressed,0.99,90.3,72.2,144.4,0.84,0.61,1.19,1.85,75,75,1.08,42,62.5,0.01,0.21,183,-116.74714,33.79427,0.835772358,0.559349593,0.710569106,0.042276423,0.595121951,0.62601626,0.505691057,0.300813008,0.887804878,0.647154472,0.840650407,0.619512195,0.482926829,0.089430894,0.829268293,0.952845528
801DRC025,22558770,2014,6/25/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.096613076,2.22E-16,0.096613076,Healthy,Low stress,Healthy and unstressed,1.09,100,72.2,196.2,0.99,0.85,0.97,1.61,83.3,80,1.04,52,62.5,0.01,0.01,211,-116.9839,34.1739,0.93495935,1,0.710569106,0.060162602,0.723577236,0.824390244,0.873170732,0.208130081,0.608130081,0.821138211,0.74796748,0.73495935,0.482926829,0.089430894,0.198373984,0.990243902
801WBC106,22558868,2014,6/25/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.156218487,2.22E-16,0.156218487,Healthy,Low stress,Healthy and unstressed,1.19,93.3,61.1,99.9,1.16,0.57,1.2,2.01,83.3,81,1.02,33,87.5,0.03,0.03,143,-116.88528,34.15508,0.978861789,0.769105691,0.481300813,0.021138211,0.746341463,0.964227642,0.443902439,0.308943089,0.991869919,0.821138211,0.710569106,0.500813008,0.86504065,0.102439024,0.385365854,0.809756098
801MHC219,22558904,2014,6/24/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.179514931,2.22E-16,0.179514931,Healthy,Low stress,Healthy and unstressed,0.93,80.8,69.4,379.5,1.11,0.64,1.13,1.91,91.7,82,1.11,38,87.5,0.03,0.02,180,-116.99195,34.11105,0.782113821,0.385365854,0.650406504,0.175609756,0.778861789,0.941463415,0.551219512,0.268292683,0.93495935,0.887804878,0.905691057,0.567479675,0.86504065,0.102439024,0.302439024,0.944715447
801LYC600,24843846,2014,6/23/2014,possibly unconstrained,San Bernardino,Middle Santa Ana,Santa Ana,0.154892044,2.22E-16,0.154892044,Healthy,Low stress,Healthy and unstressed,0.87,90.3,47.2,307,1.03,0.79,1.53,1.26,83.3,74,0.91,8,75,0.16,0.01,50,-117.48291,34.23092,0.717073171,0.559349593,0.242276423,0.123577236,0.559349593,0.876422764,0.788617886,0.645528455,0.32195122,0.821138211,0.484552846,0.146341463,0.780487805,0.22601626,0.198373984,0.248780488
801EBC686,22559688,2014,6/19/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.116100235,2.22E-16,0.116100235,Healthy,Low stress,Healthy and unstressed,0.92,100,75,121.2,1.14,0.56,1.37,1.57,91.7,89,1.03,7,87.5,0,0.02,126,-116.89195,34.16918,0.769105691,1,0.754471545,0.027642276,0.949593496,0.954471545,0.422764228,0.450406504,0.556097561,0.887804878,0.726829268,0.130081301,0.86504065,0.082926829,0.302439024,0.692682927
403S00064,17572253,2014,6/18/2014,possibly constrained,Los Angeles,Santa Clara,Los Angeles,0.905495075,2.22E-16,0.905495075,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.66,90.3,55.6,1424,0.93,0.73,1.79,1.63,83.3,79,0.87,49,87.5,0.08,0.07,66,-118.51371,34.64435,0.41300813,0.559349593,0.344715447,0.635772358,0.687804878,0.738211382,0.708943089,0.928455285,0.622764228,0.821138211,0.411382114,0.689430894,0.86504065,0.143089431,0.567479675,0.323577236
801SNP001,22557786,2014,6/18/2014,possibly unconstrained,San Bernardino,Middle Santa Ana,Santa Ana,0.291145017,2.22E-16,0.291145017,Healthy,Low stress,Healthy and unstressed,1.01,93.3,52.8,278.5,1.07,0.46,1,1.48,91.7,78,0.84,15.5,75,0.28,0.03,80.5,-117.50727,34.2442,0.860162602,0.769105691,0.299186992,0.105691057,0.669918699,0.905691057,0.299186992,0.217886179,0.469918699,0.887804878,0.365853659,0.263414634,0.780487805,0.344715447,0.385365854,0.385365854
801SNP002,22554666,2014,6/18/2014,possibly unconstrained,San Bernardino,Middle Santa Ana,Santa Ana,0.233367429,2.22E-16,0.233367429,Healthy,Low stress,Healthy and unstressed,1.2,93.3,52.8,302.6,0.88,0.35,0.84,1.33,91.7,78,0.98,3.5,75,0.06,0.03,149,-117.64111,34.2559,0.985365854,0.769105691,0.299186992,0.117073171,0.669918699,0.66504065,0.2,0.170731707,0.352845528,0.887804878,0.645528455,0.084552846,0.780487805,0.125203252,0.385365854,0.82601626
801SAR124,22558296,2014,6/17/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.189357865,2.22E-16,0.189357865,Impacted for ASCI,Low stress,Impacted by unknown stress,0.72,93.3,66.7,267.5,1.01,0.72,1.3,1.8,91.7,79,0.96,42,62.5,0.02,0.03,74,-117.07716,34.12656,0.508943089,0.769105691,0.567479675,0.099186992,0.687804878,0.847154472,0.692682927,0.378861789,0.817886179,0.887804878,0.590243902,0.619512195,0.482926829,0.097560976,0.385365854,0.354471545
801S02947,20355372,2014,6/16/2014,likely constrained,Orange,Lower Santa Ana,Santa Ana,0.999022329,2.22E-16,0.999022329,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.72,25,33.3,2089.5,0.42,0,0.66,1.73,33.3,29,0.44,57,25,5.71,0.35,6,-117.81143,33.69919,0.508943089,0.050406504,0.164227642,0.809756098,0.030894309,0.086178862,0.084552846,0.130081301,0.73495935,0.089430894,0.128455285,0.770731707,0.144715447,0.882926829,0.87804878,0.102439024
801S03971,20355412,2014,6/16/2014,likely constrained,Orange,Lower Santa Ana,Santa Ana,0.995248183,2.22E-16,0.995248183,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.69,25,25,1000,0.15,0,0.69,1.65,50,31,0.47,36,25,4.63,1.06,5,-117.82775,33.67551,0.460162602,0.050406504,0.108943089,0.445528455,0.045528455,0.001626016,0.084552846,0.141463415,0.647154472,0.206504065,0.136585366,0.538211382,0.144715447,0.858536585,0.941463415,0.094308943
801RB8361,22563032,2014,6/12/2014,possibly constrained,Riverside,Middle Santa Ana,Santa Ana,0.99079035,2.22E-16,0.99079035,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.3,90.3,75,949,0.81,0,1.09,0.35,58.3,65,0.65,93,37.5,7.71,0.52,121,-117.44789,33.96825,0.019512195,0.559349593,0.754471545,0.41300813,0.326829268,0.578861789,0.084552846,0.247154472,0.092682927,0.317073171,0.208130081,0.972357724,0.196747967,0.93495935,0.915447154,0.65203252
801SAR110,22563032,2014,6/12/2014,possibly constrained,Riverside,Middle Santa Ana,Santa Ana,0.993006313,2.22E-16,0.993006313,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.28,65.3,80.6,996.5,0.72,0,0.46,0.57,58.3,60,0.62,86,37.5,7.46,0.62,121,-117.46518,33.96468,0.014634146,0.195121951,0.856910569,0.442276423,0.237398374,0.440650407,0.084552846,0.095934959,0.118699187,0.317073171,0.195121951,0.943089431,0.196747967,0.930081301,0.920325203,0.65203252
802SJR116,22532986,2014,6/12/2014,possibly constrained,Riverside,San Jacinto,Santa Ana,0.996331654,2.22E-16,0.996331654,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.32,90.3,58.3,2021.5,0.63,0.86,0.67,1.25,66.7,63,1.01,55,37.5,0.44,0.28,137,-117.2787,33.66396,0.034146341,0.559349593,0.422764228,0.798373984,0.282926829,0.323577236,0.882926829,0.13495935,0.312195122,0.375609756,0.697560976,0.754471545,0.196747967,0.458536585,0.861788618,0.770731707
801PFB019,22563072,2014,6/11/2014,possibly constrained,Riverside,Middle Santa Ana,Santa Ana,0.995017668,2.22E-16,0.995017668,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.41,85.4,77.8,981.3,0.66,0,0.65,0.16,58.3,65,0.58,98,37.5,6.54,0.93,125,-117.59778,33.92417,0.07804878,0.429268293,0.790243902,0.432520325,0.326829268,0.36097561,0.084552846,0.126829268,0.082926829,0.317073171,0.172357724,0.988617886,0.196747967,0.907317073,0.933333333,0.682926829
801STW055,22557960,2014,6/11/2014,likely constrained,San Bernardino,Upper Santa Ana,Santa Ana,0.986521,2.22E-16,0.986521,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.74,55.6,86.1,826.5,0.76,0.05,0.66,1.26,75,64,0.52,72,37.5,0.63,1.17,71,-117.21973,34.0396,0.538211382,0.118699187,0.933333333,0.354471545,0.305691057,0.497560976,0.095934959,0.130081301,0.32195122,0.647154472,0.156097561,0.876422764,0.196747967,0.53495935,0.944715447,0.344715447
801STW085,22557960,2014,6/11/2014,likely constrained,San Bernardino,Upper Santa Ana,Santa Ana,0.984607213,2.22E-16,0.984607213,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.61,52.4,25,780.5,0.63,0,0,0,50,38,0.03,17,25,0.68,1.12,0,-117.23326,34.0498692,0.346341463,0.104065041,0.108943089,0.333333333,0.120325203,0.323577236,0.084552846,0.045528455,0.069918699,0.206504065,0.006504065,0.292682927,0.144715447,0.556097561,0.943089431,0.040650407
801LYC271,24843846,2014,6/10/2014,possibly unconstrained,San Bernardino,Middle Santa Ana,Santa Ana,0.15109734,2.22E-16,0.15109734,Healthy,Low stress,Healthy and unstressed,1.17,100,25,285.8,0.95,0.68,0.72,1.68,75,66,0.7,19,62.5,0.1,0.01,9,-117.47362,34.22931,0.970731707,1,0.108943089,0.108943089,0.354471545,0.769105691,0.617886179,0.146341463,0.682926829,0.647154472,0.224390244,0.313821138,0.482926829,0.162601626,0.198373984,0.117073171
801NLC105,22557768,2014,6/10/2014,possibly unconstrained,San Bernardino,Middle Santa Ana,Santa Ana,0.329499301,2.22E-16,0.329499301,Healthy,Low stress,Healthy and unstressed,1,65.3,69.4,374.6,0.83,0.63,1.64,1.64,66.7,69,1.17,13,75,0.11,0.04,159,-117.4925,34.25265,0.847154472,0.195121951,0.650406504,0.169105691,0.430894309,0.604878049,0.536585366,0.791869919,0.632520325,0.375609756,0.975609756,0.232520325,0.780487805,0.167479675,0.458536585,0.879674797
801ETC226,22555344,2014,6/10/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.663018026,2.22E-16,0.663018026,Impacted for ASCI,Low stress,Impacted by unknown stress,0.71,86.4,72.2,431.3,1.21,0.82,1.39,1.7,83.3,79,1.11,21,75,0.02,0.18,133,-117.27421,34.19146,0.484552846,0.456910569,0.710569106,0.208130081,0.687804878,0.978861789,0.832520325,0.469918699,0.700813008,0.821138211,0.905691057,0.341463415,0.780487805,0.097560976,0.791869919,0.744715447
801MIC042,22563070,2014,6/9/2014,likely constrained,San Bernardino,Middle Santa Ana,Santa Ana,0.965628893,2.22E-16,0.965628893,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.75,77.7,52.8,726.7,0.39,0,0.85,0.46,41.7,52,0.45,41,37.5,4.22,0.3,70,-117.61423,33.94623,0.552845528,0.305691057,0.299186992,0.315447154,0.177235772,0.063414634,0.084552846,0.172357724,0.105691057,0.113821138,0.131707317,0.609756098,0.196747967,0.847154472,0.869918699,0.338211382
801MIC370,22556002,2014,6/9/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.295521096,2.22E-16,0.295521096,Healthy,Low stress,Healthy and unstressed,0.93,90.3,33.3,378,0.81,0.62,1.2,1.34,83.3,67,0.72,33,62.5,0.25,0.02,29,-117.02393,34.10015,0.782113821,0.559349593,0.164227642,0.172357724,0.38699187,0.578861789,0.518699187,0.308943089,0.36097561,0.821138211,0.230894309,0.500813008,0.482926829,0.315447154,0.302439024,0.183739837
801CYC398,22555788,2014,6/5/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.214263474,2.22E-16,0.214263474,Impacted for ASCI,Low stress,Impacted by unknown stress,0.82,73.9,66.7,335.4,0.93,0.93,1.34,1.84,83.3,72,1.09,15,62.5,0.02,0.03,109,-117.18965,34.13646,0.655284553,0.269918699,0.567479675,0.139837398,0.502439024,0.738211382,0.93495935,0.419512195,0.874796748,0.821138211,0.86504065,0.260162602,0.482926829,0.097560976,0.385365854,0.572357724
801WCC247,22555030,2014,6/5/2014,possibly unconstrained,San Bernardino,Upper Santa Ana,Santa Ana,0.154060915,2.22E-16,0.154060915,Impacted for ASCI,Low stress,Impacted by unknown stress,0.78,93.3,72.2,248.8,1.3,0.34,1.43,1.95,91.7,86,1.02,21,87.5,0.01,0.02,129,-117.18359,34.18771,0.601626016,0.769105691,0.710569106,0.092682927,0.891056911,0.998373984,0.195121951,0.525203252,0.957723577,0.887804878,0.710569106,0.341463415,0.86504065,0.089430894,0.302439024,0.712195122
801STW258,22556328,2014,6/4/2014,possibly constrained,San Bernardino,Upper Santa Ana,Santa Ana,0.994254955,2.22E-16,0.994254955,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.42,41,58.3,697,0.87,0,0,1.25,75,56,0.73,38,50,2.88,2.11,145,-117.17834,34.01399,0.089430894,0.082926829,0.422764228,0.305691057,0.208130081,0.653658537,0.084552846,0.045528455,0.312195122,0.647154472,0.240650407,0.567479675,0.37398374,0.803252033,0.975609756,0.814634146
801SDC180,20355428,2014,6/4/2014,likely constrained,Orange,Lower Santa Ana,Santa Ana,0.997096426,2.22E-16,0.997096426,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.79,30.2,25,1534.7,0.31,0.24,0.05,0.66,50,33,0.26,79,25,8.73,0.39,23,-117.790901,33.6735501,0.61300813,0.058536585,0.108943089,0.669918699,0.058536585,0.02601626,0.149593496,0.05203252,0.136585366,0.206504065,0.074796748,0.910569106,0.144715447,0.946341463,0.897560976,0.170731707
404S01128,20364949,2014,6/3/2014,possibly unconstrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999968384,2.22E-16,0.999968384,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.5,90.3,69.4,3692,0.57,0.14,1.93,1.53,58.3,70,1.02,41,62.5,6,0.22,173,-118.71271,34.10389,0.188617886,0.559349593,0.650406504,0.956097561,0.455284553,0.242276423,0.118699187,0.988617886,0.515447154,0.317073171,0.710569106,0.609756098,0.482926829,0.891056911,0.837398374,0.930081301
802SJR587,22535278,2014,6/3/2014,possibly unconstrained,Riverside,San Jacinto,Santa Ana,0.64723078,2.22E-16,0.64723078,Impacted for CSCI and ASCI,Low stress,Impacted by unknown stress,0.75,100,33.3,385.5,0.64,0.44,1.45,1.8,83.3,70,1.05,50,62.5,0.02,0.19,153,-116.80423,33.72206,0.552845528,1,0.164227642,0.182113821,0.455284553,0.339837398,0.282926829,0.552845528,0.817886179,0.821138211,0.767479675,0.708943089,0.482926829,0.097560976,0.806504065,0.845528455
801SDC418,20355428,2014,6/2/2014,likely constrained,Orange,Lower Santa Ana,Santa Ana,0.914808092,2.22E-16,0.914808092,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.62,37.5,33.3,1534.5,0.36,0,0,0.15,41.7,38,0.15,99,37.5,0.42,0.03,40,-117.8069,33.68077,0.367479675,0.069918699,0.164227642,0.668292683,0.120325203,0.047154472,0.084552846,0.045528455,0.079674797,0.113821138,0.045528455,0.995121951,0.196747967,0.445528455,0.385365854,0.216260163
801XXX305,20355334,2014,6/2/2014,likely constrained,Orange,Lower Santa Ana,Santa Ana,0.996079067,2.22E-16,0.996079067,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.47,25,44.4,1624.3,0.46,0,0.67,1.43,50,36,0.37,75,25,3.75,0.32,16,-117.80066,33.70892,0.149593496,0.050406504,0.221138211,0.700813008,0.087804878,0.13495935,0.084552846,0.13495935,0.419512195,0.206504065,0.110569106,0.889430894,0.144715447,0.832520325,0.874796748,0.152845528
403WE0540,17567407,2014,5/14/2014,likely unconstrained,Ventura,Santa Clara,Los Angeles,0.990723092,2.22E-16,0.990723092,Healthy,Stressed by chemistry degradation,Healthy and resilient,1.02,93.3,55.6,2667,0.8,0.08,0.88,1.42,83.3,80,0.76,59,87.5,0.14,0.03,93,-119.11845,34.65136,0.869918699,0.769105691,0.344715447,0.868292683,0.723577236,0.56097561,0.104065041,0.183739837,0.411382114,0.821138211,0.276422764,0.791869919,0.86504065,0.209756098,0.385365854,0.453658537
